Railroad,Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),2025 Tons,2030 Tons,2035 Tons,2040 Tons,2045 Tons,2050 Tons
USA1,'380000418543,CHEM_PET,S03012019E03312019,4332,4332,4678.56,4818.9168,4818.9168,5397.186816
USA1,'093768831438,FOR_PROD,S07012019E07312019,3720,3943.2,4100.928,4141.93728,4307.614771,4436.843214
USA1,'272320359430,MET_ORE,S08012019E08312019,3760,3910.4,4262.336,4475.4528,4654.470912,4747.56033
USA1,'396640207310,CHEM_PET,S11012019E11302019,3720,3794.4,3794.4,3870.288,4063.8024,4551.458688
USA1,'318342396640,CHEM_PET,S07012019E07312019,2820,3045.6,3167.424,3230.77248,3424.618829,3869.819277
USA1,'262400380000,CHEM_PET,S12012019E12312019,33088,34742.4,35089.824,36142.51872,39395.3454,39395.3454
USA1,'875640668100,IM,S05012019E05312019,25960,26479.2,28067.952,28067.952,30313.38816,33950.99474
USA1,'701556849990,AG_FOOD,S01012019E01312019,51564,55689.12,57916.6848,58495.85165,60250.7272,65673.29265
USA1,'626200396640,OTHER,S09012019E09302019,3800,4218,4471.08,4471.08,4649.9232,5347.41168
USA1,'387436392200,AG_FOOD,S02012019E02282019,22048,23150.4,24770.928,25018.63728,27270.31464,30542.75239
USA1,'185400191808,CHEM_PET,S06012019E06302019,2920,3007.6,3157.98,3315.879,3382.19658,3585.128375
USA1,'647000422550,MET_ORE,S09012019E09302019,8240,8981.6,9700.128,9797.12928,10580.89962,10898.32661
USA1,'504450552356,OTHER,S08012019E08312019,1120,1232,1318.24,1318.24,1318.24,1502.7936
USA1,'387859369140,AG_FOOD,S05012019E05312019,20800,20800,21840,22276.8,22722.336,24085.67616
USA1,'380000412750,IM,S06012019E06302019,5360,5467.2,6013.92,6013.92,6555.1728,7079.586624
USA1,'677200668200,AG_FOOD,S08012019E08312019,3680,4158.4,4241.568,4411.23072,4720.01687,5050.418051
USA1,'840600845200,MET_ORE,S02012019E02282019,7560,8316,8648.64,8821.6128,9086.261184,10449.20036
USA1,'472600746422,MO_VEH,S09012019E09302019,2600,2964,3141.84,3173.2584,3300.188736,3300.188736
USA1,'472653456122,NONMET_PRO,S12012019E12312019,8880,9412.8,10354.08,10561.1616,11511.66614,11741.89947
USA1,'380037456373,MO_VEH,S05012019E05312019,1200,1236,1273.08,1273.08,1374.9264,1388.675664
USA1,'566900668141,AG_FOOD,S03012019E03312019,8280,8445.6,8783.424,8783.424,9134.76096,9500.151398
USA1,'473355458970,OTHER,S12012019E12312019,3600,4140,4305.6,4391.712,4523.46336,4794.871162
USA1,'341800486160,MET_ORE,S10012019E10312019,4360,4883.2,4980.864,5130.28992,5643.318912,5981.918047
USA1,'504450845203,CHEM_PET,S02012019E02282019,800,880,924,960.96,960.96,1018.6176
USA1,'846200380000,CHEM_PET,S10012019E10312019,8000,8480,8480,8904,9349.2,9536.184
USA1,'318100261004,MO_VEH,S02012019E02282019,400,428,462.24,480.7296,523.995264,576.3947904
USA1,'221273178702,NONMET_PRO,S03012019E03312019,3780,4233.6,4572.288,4709.45664,4803.645773,5235.973892
USA1,'380000183710,CHEM_PET,S03012019E03312019,8080,9292,9756.6,9854.166,10051.24932,10151.76181
USA1,'647000459150,CHEM_PET,S09012019E09302019,3840,4108.8,4396.416,4396.416,4660.20096,4753.404979
USA1,'381299668100,IM,S10012019E10312019,18520,20742.4,21572.096,22219.25888,23774.607,26865.30591
USA1,'392200475930,AG_FOOD,S01012019E01312019,3600,3852,4237.2,4406.688,4450.75488,4673.292624
USA1,'567500344871,OTHER,S10012019E10312019,3560,3560,3844.8,3960.144,4316.55696,4834.543795
USA1,'481220472645,OTHER,S04012019E04302019,1200,1272,1335.6,1402.38,1514.5704,1666.02744
USA1,'846206504450,IM,S09012019E09302019,8680,9982,10081.82,10081.82,10485.0928,10485.0928
USA1,'647000484031,CHEM_PET,S04012019E04302019,4040,4403.6,4579.744,4579.744,5037.7184,5339.981504
USA1,'881525876129,CHEM_PET,S01012019E01312019,4356,4704.48,4892.6592,4892.6592,5039.438976,5190.622145
USA1,'380000566826,NONMET_PRO,S05012019E05312019,4280,4708,4708,4896.32,5239.0624,5972.531136
USA1,'341800191821,IM,S07012019E07312019,1200,1308,1308,1360.32,1441.9392,1485.197376
USA1,'522170775556,AG_FOOD,S08012019E08312019,4000,4400,4532,4532,4667.96,5321.4744
USA1,'380000204910,AG_FOOD,S04012019E04302019,18220,19495.4,21249.986,21674.98572,23842.48429,27418.85694
USA1,'537570566900,AG_FOOD,S11012019E11302019,3520,3731.2,4067.008,4189.01824,4524.139699,4976.553669
USA1,'604114797148,MET_ORE,S09012019E09302019,3840,3840,4185.6,4353.024,4527.14496,5070.402355
USA1,'439790206297,CHEM_PET,S06012019E06302019,1200,1248,1360.32,1387.5264,1526.27904,1617.855782
USA1,'380000219211,NONMET_PRO,S02012019E02282019,9204,9848.28,10537.6596,10537.6596,10959.16598,11726.3076
USA1,'353100261004,IM,S11012019E11302019,8080,8484,9077.88,9077.88,9168.6588,9443.718564
USA1,'269290421350,COAL,S07012019E07312019,24885,26626.95,28490.8365,29345.5616,31986.66214,33905.86187
USA1,'461450185400,AG_FOOD,S04012019E04302019,7880,8431.6,9190.444,9649.9662,9746.465862,11013.50642
USA1,'647000191470,CHEM_PET,S04012019E04302019,3680,4121.6,4451.328,4584.86784,4997.505946,4997.505946
USA1,'840170797148,FOR_PROD,S08012019E08312019,6960,6960,7238.4,7600.32,7904.3328,8062.419456
USA1,'384020883734,IM,S11012019E11302019,49360,52321.6,52321.6,53368.032,53901.71232,58752.86643
USA1,'384869216433,NONMET_PRO,S02012019E02282019,4640,5104,5461.28,5515.8928,5515.8928,5515.8928
USA1,'439900439930,CHEM_PET,S10012019E10312019,4200,4662,5128.2,5179.482,5697.4302,5697.4302
USA1,'412750261004,IM,S07012019E07312019,2560,2662.4,2742.272,2769.69472,3046.664192,3381.797253
USA1,'380000264859,AG_FOOD,S03012019E03312019,16848,18532.8,20200.752,21210.7896,22695.54487,24965.09936
USA1,'513670667595,MET_ORE,S04012019E04302019,4160,4617.6,4709.952,4898.35008,4947.333581,5590.486946
USA1,'647000414910,CHEM_PET,S12012019E12312019,3280,3640.8,3750.024,3787.52424,4014.775694,4295.809993
USA1,'364814414955,AG_FOOD,S06012019E06302019,6156,6279.12,6655.8672,6922.101888,7614.312077,7918.88456
USA1,'883213668100,CHEM_PET,S04012019E04302019,760,813.2,845.728,862.64256,940.2803904,1034.308429
USA1,'471763479947,MET_ORE,S06012019E06302019,4812,4908.24,5349.9816,5563.980864,5842.179907,5900.601706
USA1,'378680285582,MET_ORE,S08012019E08312019,3520,3907.2,4258.848,4258.848,4642.14432,4874.251536
USA1,'359430234000,MET_ORE,S10012019E10312019,4080,4610.4,4794.816,5034.5568,5286.28464,5973.501643
USA1,'286550261004,IM,S06012019E06302019,12080,13046.4,14090.112,14371.91424,14946.79081,15544.66244
USA1,'880270380000,CHEM_PET,S10012019E10312019,10840,11273.6,11386.336,11955.6528,12792.5485,14711.43077
USA1,'472998171760,FOR_PROD,S11012019E11302019,3960,4158,4199.58,4367.5632,4367.5632,4673.292624
USA1,'261004341800,IM,S01012019E01312019,6000,6300,6615,6747.3,6747.3,7489.503
USA1,'514474845210,AG_FOOD,S05012019E05312019,25556,26322.68,28165.2676,28165.2676,29010.22563,30460.73691
USA1,'509330696900,AG_FOOD,S05012019E05312019,4440,4972.8,5271.168,5271.168,5429.30304,6080.819405
USA1,'517130333870,AG_FOOD,S07012019E07312019,4000,4120,4449.6,4494.096,4943.5056,5536.726272
USA1,'456200883000,IM,S05012019E05312019,9320,9599.6,9599.6,9599.6,10463.564,10777.47092
USA1,'647000455467,CHEM_PET,S04012019E04302019,3760,3910.4,4262.336,4475.4528,4475.4528,4609.716384
USA1,'145170347217,OTHER,S07012019E07312019,1200,1380,1421.4,1478.256,1566.95136,1676.637955
USA1,'361800361950,MET_ORE,S10012019E10312019,3600,3744,4006.08,4126.2624,4291.312896,4677.531057
USA1,'365730461450,AG_FOOD,S12012019E12312019,5424,6074.88,6439.3728,6439.3728,6439.3728,7405.27872
USA1,'731140844397,CHEM_PET,S03012019E03312019,2920,2920,2978.4,3127.32,3189.8664,3317.461056
USA1,'564920653770,CHEM_PET,S02012019E02282019,7680,8448,9292.8,9385.728,9948.87168,11043.24756
USA1,'380000185400,MO_VEH,S05012019E05312019,1600,1696,1797.76,1869.6704,1944.457216,2080.569221
USA1,'472610511168,MET_ORE,S10012019E10312019,3440,3440,3680.8,3828.032,3904.59264,4256.005978
USA1,'369450380000,MET_ORE,S11012019E11302019,3600,3852,4044.6,4085.046,4330.14876,4546.656198
USA1,'731136538460,COAL,S12012019E12312019,32836,34149.44,37222.8896,37222.8896,38711.80518,44131.45791
USA1,'708550684800,CHEM_PET,S10012019E10312019,9144,10149.84,10251.3384,10558.87855,10981.23369,12189.1694
USA1,'207800208510,FOR_PROD,S11012019E11302019,3960,4197.6,4407.48,4583.7792,5042.15712,5344.686547
USA1,'487158667309,CHEM_PET,S02012019E02282019,3640,4186,4311.58,4440.9274,4885.02014,5471.222557
USA1,'259889411694,NONMET_PRO,S09012019E09302019,3880,4112.8,4359.568,4533.95072,4669.969242,4903.467704
USA1,'457210279993,CHEM_PET,S10012019E10312019,3880,4074,4399.92,4443.9192,4443.9192,4488.358392
USA1,'883737439900,IM,S04012019E04302019,13480,14962.8,15112.428,15263.55228,16179.36542,18120.88927
USA1,'731150667797,COAL,S01012019E01312019,89668,102221.52,105288.1656,107393.9289,110615.7468,113934.2192
USA1,'483170879556,AG_FOOD,S06012019E06302019,4908,5595.12,5930.8272,6049.443744,6533.399244,6990.737191
USA1,'667595380000,MET_ORE,S06012019E06302019,3880,3880,4151.6,4234.632,4446.3636,4846.536324
USA1,'208730344186,MET_ORE,S03012019E03312019,3600,3852,4083.12,4164.7824,4456.317168,4991.075228
USA1,'511768703323,AG_FOOD,S12012019E12312019,10804,12424.6,13542.814,13678.24214,14088.5894,14370.36119
USA1,'141260380000,IM,S05012019E05312019,13120,14563.2,14563.2,14854.464,16191.36576,18620.07062
USA1,'359814261004,FOR_PROD,S02012019E02282019,400,404,420.16,436.9664,445.705728,481.3621862
USA1,'668100677200,IM,S07012019E07312019,6720,6720,6921.6,6921.6,7475.328,8596.6272
USA1,'588440472655,AG_FOOD,S07012019E07312019,24768,26254.08,28616.9472,29189.28614,30064.96473,34274.05979
USA1,'472985486160,NONMET_PRO,S10012019E10312019,8200,9430,9618.6,9618.6,9618.6,10772.832
USA1,'566900456122,AG_FOOD,S10012019E10312019,3680,4048,4128.96,4335.408,4682.24064,5290.931923
USA1,'380000362686,AG_FOOD,S06012019E06302019,3360,3763.2,3988.992,4148.55168,4397.464781,4441.439429
USA1,'504450845200,AG_FOOD,S04012019E04302019,920,1002.8,1042.912,1084.62848,1084.62848,1182.245043
USA1,'461450447162,MET_ORE,S07012019E07312019,3600,3816,4121.28,4244.9184,4244.9184,4244.9184
USA1,'731136549260,COAL,S12012019E12312019,64148,66713.92,69382.4768,70770.12634,76431.73644,83310.59272
USA1,'380000185400,MO_VEH,S10012019E10312019,1600,1792,1809.92,1828.0192,1974.260736,2132.201595
USA1,'479342380000,FOR_PROD,S02012019E02282019,3800,3800,3990,4149.6,4564.56,5112.3072
USA1,'487158609300,CHEM_PET,S08012019E08312019,6320,6572.8,6967.168,7315.5264,8047.07904,8047.07904
USA1,'703732845200,AG_FOOD,S01012019E01312019,4400,4708,4896.32,4994.2464,5243.95872,5243.95872
USA1,'853474748537,MET_ORE,S02012019E02282019,4320,4579.2,4991.328,5041.24128,5192.478518,5504.02723
USA1,'185400191810,CHEM_PET,S08012019E08312019,3760,3797.6,3911.528,4028.87384,4149.740055,4398.724459
USA1,'318100413332,MO_VEH,S09012019E09302019,1000,1070,1134.2,1156.884,1249.43472,1436.849928
USA1,'684587875640,CHEM_PET,S07012019E07312019,4160,4576,4896.32,4896.32,5385.952,6193.8448
USA1,'846200384020,MO_VEH,S08012019E08312019,7600,8132,8294.64,8294.64,8543.4792,8628.913992
USA1,'513663849990,AG_FOOD,S11012019E11302019,25770,26285.4,28651.086,29797.12944,31584.95721,33164.20507
USA1,'564735323130,CHEM_PET,S09012019E09302019,3840,3916.8,4269.312,4354.69824,4615.980134,4800.61934
USA1,'698350439900,CHEM_PET,S01012019E01312019,3920,4155.2,4155.2,4321.408,4407.83616,4936.776499
USA1,'516564790151,CHEM_PET,S02012019E02282019,2560,2790.4,2818.304,2818.304,2902.85312,3251.195494
USA1,'567500683240,OTHER,S06012019E06302019,5240,6026,6086.26,6329.7104,6709.493024,7648.822047
USA1,'472645479473,OTHER,S01012019E01312019,2400,2424,2545.2,2545.2,2723.364,2886.76584
USA1,'875640584092,AG_FOOD,S01012019E01312019,4760,5474,5966.66,6205.3264,6515.59272,7036.840138
USA1,'844391380000,FOR_PROD,S05012019E05312019,2240,2262.4,2352.896,2423.48288,2665.831168,3065.705843
USA1,'384020883000,MO_VEH,S05012019E05312019,1560,1747.2,1834.56,1852.9056,2019.667104,2080.257117
USA1,'380000212496,AG_FOOD,S12012019E12312019,4080,4161.6,4369.68,4369.68,4631.8608,4770.816624
USA1,'380000317460,AG_FOOD,S04012019E04302019,22484,24507.56,24752.6356,25247.68831,27267.50338,31357.62888
USA1,'185400209200,AG_FOOD,S04012019E04302019,3440,3956,4232.92,4317.5784,4403.929968,4844.322965
USA1,'380000234000,CHEM_PET,S08012019E08312019,1600,1712,1814.72,1851.0144,1999.095552,2119.041285
USA1,'515650849687,AG_FOOD,S06012019E06302019,25260,27028.2,29460.738,30639.16752,31251.95087,35314.70448
USA1,'708549717110,CHEM_PET,S02012019E02282019,4268,4865.52,5157.4512,5312.174736,5524.661725,5745.648194
USA1,'384020553170,IM,S03012019E03312019,2400,2664,2797.2,2881.116,2881.116,2881.116
USA1,'875640380000,AG_FOOD,S12012019E12312019,83360,86694.4,90162.176,90162.176,98276.77184,100242.3073
USA1,'380000362120,FOR_PROD,S01012019E01312019,7480,8228,8474.84,8559.5884,9244.355472,9614.129691
USA1,'553170883734,AG_FOOD,S08012019E08312019,4440,4484.4,4932.84,4932.84,5376.7956,5860.707204
USA1,'343100345237,NONMET_PRO,S05012019E05312019,17988,19786.8,20974.008,21603.22824,22467.35737,23141.37809
USA1,'855632380000,FOR_PROD,S02012019E02282019,7760,8303.2,8718.36,8718.36,8979.9108,10147.2992
USA1,'380000173360,FOR_PROD,S04012019E04302019,1200,1248,1360.32,1401.1296,1527.231264,1664.682078
USA1,'353100380000,MET_ORE,S03012019E03312019,800,880,950.4,978.912,998.49024,1128.293971
USA1,'204853341800,NONMET_PRO,S07012019E07312019,10000,10500,10605,10817.1,11574.297,12037.26888
USA1,'684300692650,CHEM_PET,S01012019E01312019,3680,4048,4452.8,4541.856,4587.27456,4816.638288
USA1,'380000318650,AG_FOOD,S09012019E09302019,3800,4294,4422.82,4511.2764,4872.178512,4969.622082
USA1,'875640584092,AG_FOOD,S04012019E04302019,5200,5824,5940.48,5940.48,5940.48,6772.1472
USA1,'840340875640,FOR_PROD,S04012019E04302019,4080,4284,4498.2,4498.2,4498.2,4948.02
USA1,'315907207310,MO_VEH,S05012019E05312019,280,310.8,335.664,342.37728,356.0723712,388.1188846
USA1,'253410261004,CHEM_PET,S10012019E10312019,800,864,881.28,925.344,1017.8784,1109.487456
USA1,'206297456200,NONMET_PRO,S03012019E03312019,400,444,448.44,466.3776,503.687808,559.0934669
USA1,'472985445840,NONMET_PRO,S02012019E02282019,8960,9318.4,9877.504,10173.82912,10784.25887,11970.52734
USA1,'396640567257,OTHER,S06012019E06302019,3520,3836.8,3913.536,3991.80672,3991.80672,4151.478989
USA1,'475470209200,FOR_PROD,S12012019E12312019,3880,4190.4,4567.536,4704.56208,4845.698942,5572.553784
USA1,'341444439900,CHEM_PET,S10012019E10312019,3840,4108.8,4273.152,4273.152,4572.27264,5258.113536
USA1,'387292442340,CHEM_PET,S03012019E03312019,17080,17592.4,18647.944,19207.38232,19399.45614,19981.43983
USA1,'503992514640,OTHER,S03012019E03312019,2720,3073.6,3288.752,3387.41456,3590.659434,3985.631971
USA1,'365730204464,CHEM_PET,S09012019E09302019,3800,4180,4263.6,4434.144,4611.50976,4980.430541
USA1,'588250684800,CHEM_PET,S03012019E03312019,3520,3942.4,4336.64,4510.1056,4735.61088,5256.528077
USA1,'201120185400,OTHER,S03012019E03312019,1200,1212,1212,1260.48,1298.2944,1467.072672
USA1,'359814261121,AG_FOOD,S03012019E03312019,400,428,449.4,453.894,472.04976,542.857224
USA1,'686760668200,CHEM_PET,S10012019E10312019,4080,4610.4,4702.608,4796.66016,4796.66016,4844.626762
USA1,'412258250300,NONMET_PRO,S08012019E08312019,3040,3161.6,3288.064,3353.82528,3521.516544,3556.731709
USA1,'261004341949,IM,S12012019E12312019,1200,1368,1450.08,1508.0832,1613.649024,1775.013926
USA1,'363510198551,CHEM_PET,S06012019E06302019,2680,3055.2,3146.856,3209.79312,3306.086914,3504.452128
USA1,'846209553200,IM,S08012019E08312019,440,457.6,489.632,504.32096,544.6666368,550.1133032
USA1,'278422363216,COAL,S10012019E10312019,46600,51260,56386,57513.72,62114.8176,62735.96578
USA1,'359900185400,CHEM_PET,S06012019E06302019,3800,4028,4430.8,4475.108,4788.36556,5171.434805
USA1,'380000428880,CHEM_PET,S07012019E07312019,2560,2867.2,3153.92,3280.0768,3378.479104,3479.833477
USA1,'456200883715,IM,S05012019E05312019,480,504,539.28,539.28,587.8152,670.109328
USA1,'708569093804,MET_ORE,S05012019E05312019,21400,23112,23805.36,23805.36,24281.4672,24281.4672
USA1,'619170647000,FOR_PROD,S07012019E07312019,3800,4180,4556.2,4738.448,4927.98592,5371.504653
USA1,'588440672353,CHEM_PET,S12012019E12312019,3960,3999.6,4399.56,4619.538,4896.71028,5092.578691
USA1,'647000744184,FOR_PROD,S01012019E01312019,3760,4173.6,4340.544,4340.544,4644.38208,4644.38208
USA1,'509330598180,AG_FOOD,S04012019E04302019,3720,4278,4320.78,4407.1956,4451.267556,4495.780232
USA1,'598180684758,AG_FOOD,S06012019E06302019,22572,25280.64,25786.2528,27075.56544,29783.12198,34250.59028
USA1,'538428684800,AG_FOOD,S01012019E01312019,8760,9548.4,10312.272,10827.8856,11369.27988,12506.20787
USA1,'880201889593,NONMET_PRO,S05012019E05312019,8400,9576,10054.8,10356.444,10874.2662,11635.46483
USA1,'366276442340,CHEM_PET,S04012019E04302019,3432,3843.84,3920.7168,3999.131136,4319.061627,4621.395941
USA1,'831438380000,FOR_PROD,S08012019E08312019,13360,14295.2,15438.816,15593.20416,16216.93233,16379.10165
USA1,'684300684882,OTHER,S06012019E06302019,1320,1399.2,1497.144,1572.0012,1713.481308,1867.694626
USA1,'668100875640,AG_FOOD,S12012019E12312019,3840,4262.4,4432.896,4565.88288,4748.518195,5365.825561
USA1,'566900406824,AG_FOOD,S05012019E05312019,23072,23533.44,24474.7776,25698.51648,26983.4423,29142.11769
USA1,'797163881525,CHEM_PET,S07012019E07312019,6080,6080,6688,6888.64,7577.504,8183.70432
USA1,'382880513980,NONMET_PRO,S09012019E09302019,27267,27267,28085.01,28085.01,30893.511,33056.05677
USA1,'362686427330,AG_FOOD,S02012019E02282019,4280,4536.8,4627.536,4673.81136,5000.978155,5501.075971
USA1,'093768558130,FOR_PROD,S01012019E01312019,1692,1895.04,2084.544,2188.7712,2385.760608,2648.194275
USA1,'363505381376,CHEM_PET,S05012019E05312019,47520,49420.8,50409.216,51921.49248,53479.13725,56687.88549
USA1,'589954383446,NONMET_PRO,S01012019E01312019,4160,4700.8,5029.856,5180.75168,5543.404298,5765.14047
USA1,'514149380000,AG_FOOD,S07012019E07312019,12840,13225.2,14018.712,14719.6476,15602.82646,16695.02431
USA1,'141260380000,CHEM_PET,S11012019E11302019,400,408,428.4,449.82,449.82,494.802
USA1,'744836853470,AG_FOOD,S10012019E10312019,9560,9655.6,9945.268,10144.17336,10245.61509,11782.45736
USA1,'284214411404,COAL,S09012019E09302019,25146,25397.46,27175.2822,27990.54067,28270.44607,32511.01298
USA1,'719112853470,AG_FOOD,S06012019E06302019,4400,4576,4713.28,4948.944,5394.34896,5448.29245
USA1,'363400387774,CHEM_PET,S04012019E04302019,8860,9834.6,10326.33,10739.3832,10954.17086,11173.25428
USA1,'384020672700,MO_VEH,S04012019E04302019,920,956.8,1033.344,1043.67744,1148.045184,1205.447443
USA1,'845200843180,NONMET_PRO,S07012019E07312019,4040,4040,4161.2,4161.2,4494.096,4628.91888
USA1,'387316442548,AG_FOOD,S07012019E07312019,25284,26042.52,27865.4964,28422.80633,30128.17471,31032.01995
USA1,'458920458347,OTHER,S01012019E01312019,6120,6793.2,7404.588,7626.72564,7779.260153,8246.015762
USA1,'731122389163,COAL,S01012019E01312019,63732,70742.52,70742.52,74279.646,81707.6106,93146.67608
USA1,'442178479800,FOR_PROD,S10012019E10312019,3960,4435.2,4745.664,4935.49056,5379.68471,5702.465793
USA1,'486750422740,FOR_PROD,S05012019E05312019,3960,4435.2,4834.368,4834.368,5269.46112,5480.239565
USA1,'706720847883,CHEM_PET,S05012019E05312019,6732,6732,6933.96,7211.3184,7355.544768,7870.432902
USA1,'647000442260,CHEM_PET,S05012019E05312019,3960,4474.8,4519.548,4655.13444,5120.647884,5837.538588
USA1,'731183674911,COAL,S06012019E06302019,59280,59280,61651.2,62267.712,63513.06624,71769.76485
USA1,'658670684587,CHEM_PET,S11012019E11302019,78800,81952,82771.52,85254.6656,90369.94554,101214.339
USA1,'191880219551,CHEM_PET,S08012019E08312019,3920,3920,4272.8,4486.44,4531.3044,4667.243532
USA1,'080116731124,CHEM_PET,S10012019E10312019,3920,4155.2,4279.856,4279.856,4622.24448,5315.581152
USA1,'844126849660,MET_ORE,S08012019E08312019,27480,30777.6,32932.032,32932.032,36225.2352,36949.7399
USA1,'732114380000,NONMET_PRO,S01012019E01312019,7840,8467.2,8721.216,8808.42816,8984.596723,10152.5943
USA1,'341800191821,IM,S06012019E06302019,1200,1332,1358.64,1358.64,1494.504,1658.89944
USA1,'883737384020,CHEM_PET,S05012019E05312019,1320,1386,1483.02,1512.6804,1663.94844,1697.227409
USA1,'628631684300,NONMET_PRO,S02012019E02282019,131406,141918.48,144756.8496,147651.9866,157987.6257,170626.6357
USA1,'731150686484,COAL,S07012019E07312019,234246,234246,255328.14,255328.14,265541.2656,302717.0428
USA1,'524490844397,CHEM_PET,S08012019E08312019,3640,3858.4,3858.4,4012.736,4253.50016,4763.920179
USA1,'566900646123,AG_FOOD,S05012019E05312019,7640,8480.4,9158.832,9342.00864,10276.2095,10995.54417
USA1,'658671672700,CHEM_PET,S12012019E12312019,3720,3757.2,4020.204,4221.2142,4558.911336,4604.500449
