Railroad,Origin-Destination SPLC,Commodity Group Name,2025 Tons,2030 Tons,2035 Tons,2040 Tons,2045 Tons,2050 Tons
EAST,'647000266158,CHEM_PET,3920,4312,4484.48,4529.3248,4755.79104,4946.022682
EAST,'492171365150,CHEM_PET,3960,3999.6,4199.58,4535.5464,4535.5464,4716.968256
EAST,'380000455330,CHEM_PET,2600,2730,2757.3,2977.884,3126.7782,3126.7782
EAST,'365730344900,CHEM_PET,3800,3800,3876,4263.6,4348.872,4566.3156
EAST,'363400261200,CHEM_PET,12192,13167.36,13562.3808,14511.74746,15237.33483,15237.33483
EAST,'456495380000,CHEM_PET,3200,3200,3296,3559.68,3595.2768,3667.182336
EAST,'447850444139,IM,18760,18760,19322.8,20675.396,21709.1658,21709.1658
EAST,'207269344900,MET_ORE,8560,8560,8988,9437.4,9814.896,10109.34288
EAST,'411700216614,MET_ORE,4080,4243.2,4285.632,4328.48832,4544.912736,4726.709245
EAST,'647000443250,CHEM_PET,3920,4272.8,4358.256,4663.33392,4803.233938,5043.395634
EAST,'345282234000,CHEM_PET,2600,2808,2864.16,3150.576,3182.08176,3277.544213
EAST,'647000264205,CHEM_PET,4240,4324.8,4411.296,4543.63488,4725.380275,4867.141683
EAST,'281149421350,CHEM_PET,4000,4040,4201.6,4243.616,4370.92448,4545.761459
EAST,'380000191288,CHEM_PET,3480,3688.8,3873.24,4028.1696,4068.451296,4190.504835
EAST,'472969488692,NONMET_PRO,20784,22862.4,23548.272,25432.13376,25686.4551,25686.4551
EAST,'566790456373,MO_VEH,2680,2921.2,2921.2,3184.108,3215.94908,3215.94908
EAST,'461450439900,IM,400,424,424,440.96,463.008,486.1584
EAST,'343689491200,IM,4080,4488,4577.76,4989.7584,5189.348736,5189.348736
EAST,'279464256808,COAL,24496,25230.88,26492.424,27287.19672,27287.19672,27560.06869
EAST,'411700264600,MET_ORE,4080,4365.6,4365.6,4365.6,4540.224,4767.2352
EAST,'291481445497,COAL,23404,24574.2,24819.942,25812.73968,26587.12187,27118.86431
EAST,'185400209740,AG_FOOD,8120,8526,8952.3,9847.53,10339.9065,10443.30557
EAST,'403896195256,CHEM_PET,4000,4040,4120.8,4120.8,4162.008,4203.62808
EAST,'262400444780,CHEM_PET,3920,4312,4484.48,4932.928,5080.91584,5182.534157
EAST,'286550361800,MET_ORE,3600,3924,4120.2,4161.402,4369.4721,4413.166821
EAST,'279499256808,COAL,25194,26201.76,26987.8128,28067.32531,29190.01832,29190.01832
EAST,'459980344192,MO_VEH,2000,2080,2121.6,2291.328,2360.06784,2383.668518
EAST,'380000231574,NONMET_PRO,1200,1296,1334.88,1455.0192,1455.0192,1513.219968
EAST,'359900206149,CHEM_PET,2880,3139.2,3170.592,3392.53344,3426.458774,3426.458774
EAST,'392200209228,AG_FOOD,4080,4161.6,4244.832,4329.72864,4459.620499,4459.620499
EAST,'185400212479,OTHER,4560,5016,5016,5367.12,5635.476,5804.54028
EAST,'194167380000,MET_ORE,3600,3816,3892.32,4203.7056,4203.7056,4287.779712
EAST,'343100476917,AG_FOOD,2320,2528.8,2629.952,2761.4496,2761.4496,2816.678592
EAST,'343100396640,CHEM_PET,2640,2798.4,2826.384,2967.7032,3086.411328,3209.867781
EAST,'380000191822,MET_ORE,1200,1308,1373.4,1442.07,1456.4907,1456.4907
EAST,'396640349820,CHEM_PET,3800,4104,4227.12,4438.476,4482.86076,4527.689368
EAST,'396640413332,MO_VEH,800,816,848.64,848.64,891.072,935.6256
EAST,'396640261121,IM,3720,3757.2,3794.772,3946.56288,4104.425395,4186.513903
EAST,'387767368260,AG_FOOD,8880,9679.2,9872.784,10662.60672,10982.48492,11311.95947
EAST,'409448209741,CHEM_PET,600,630,648.9,648.9,674.856,695.10168
EAST,'341800380000,AG_FOOD,1200,1212,1224.12,1248.6024,1298.546496,1337.502891
EAST,'380000363866,CHEM_PET,4360,4534.4,4670.432,5044.06656,5094.507226,5196.39737
EAST,'341800207320,MET_ORE,7240,7891.6,8207.264,8207.264,8617.6272,8789.979744
EAST,'488870488887,MET_ORE,16720,17221.6,17738.248,17915.63048,18632.2557,18818.57826
EAST,'359430412970,MET_ORE,3360,3595.2,3595.2,3954.72,3954.72,3954.72
EAST,'446940465590,FOR_PROD,16600,18094,18817.76,20135.0032,20336.35323,20539.71676
EAST,'380000200676,MO_VEH,400,428,428,432.28,453.894,467.51082
EAST,'384144461450,CHEM_PET,3840,4224,4266.24,4266.24,4351.5648,4569.14304
EAST,'380000486160,CHEM_PET,3408,3442.08,3476.5008,3546.030816,3616.951432,3653.120947
EAST,'447162448550,OTHER,7480,8003.6,8243.708,8326.14508,8742.452334,9179.574951
EAST,'261121359814,MO_VEH,400,432,436.32,445.0464,449.496864,467.4767386
EAST,'359900461446,IM,1520,1641.6,1658.016,1807.23744,1861.454563,1917.2982
EAST,'486160647000,OTHER,1200,1200,1236,1322.52,1388.646,1388.646
EAST,'380000141260,IM,19600,20972,21391.44,21391.44,21391.44,21605.3544
EAST,'447160277389,CHEM_PET,17440,19184,19951.36,21347.9552,22415.35296,23311.96708
EAST,'287614445976,COAL,25242,27008.94,28089.2976,29493.76248,30673.51298,30673.51298
EAST,'653900491200,MET_ORE,400,408,408,420.24,437.0496,441.420096
EAST,'567500261004,IM,7120,7618.4,7770.768,8547.8448,8633.323248,8892.322945
EAST,'278272261020,COAL,25394,26917.64,27994.3456,30513.8367,31124.11343,31746.5957
EAST,'647000471974,CHEM_PET,6800,6800,7072,7637.76,7866.8928,7945.561728
EAST,'343100567257,MO_VEH,1000,1100,1111,1155.44,1166.9944,1202.004232
EAST,'647000191880,CHEM_PET,3120,3276,3439.8,3749.382,3936.8511,4094.325144
EAST,'566900204212,AG_FOOD,4400,4400,4532,4713.28,4807.5456,4999.847424
EAST,'272997395650,CHEM_PET,4000,4120,4243.6,4455.78,4500.3378,4500.3378
EAST,'173240345340,OTHER,3564,3813.48,3851.6148,3928.647096,4046.506509,4167.901704
EAST,'384869219920,NONMET_PRO,9240,9424.8,9613.296,9805.56192,10197.7844,10605.69577
EAST,'361800264600,MET_ORE,3600,3780,3780,3931.2,4009.824,4130.11872
EAST,'499717447162,MET_ORE,16400,16400,16564,16564,16564,16564
EAST,'315876566900,MO_VEH,800,832,856.96,874.0992,882.840192,918.1537997
EAST,'439900344192,MO_VEH,1640,1771.2,1806.624,1842.75648,1879.61161,1917.203842
EAST,'647000209420,CHEM_PET,4000,4280,4280,4708,4708,4802.16
EAST,'380000207800,IM,600,600,618,642.72,662.0016,681.861648
EAST,'182810193165,MET_ORE,3680,3937.6,3976.976,4175.8248,4259.341296,4301.934709
EAST,'427910445930,CHEM_PET,3600,3780,3817.8,3817.8,3970.512,4089.62736
EAST,'341800567610,MET_ORE,3720,3906,4062.24,4143.4848,4226.354496,4353.145131
EAST,'647000204383,CHEM_PET,3800,3914,3914,4305.4,4434.562,4656.2901
EAST,'380000296118,FOR_PROD,7560,7938,7938,8334.9,8418.249,8754.97896
EAST,'644762644800,CHEM_PET,16440,17919.6,18098.796,18641.75988,18828.17748,19204.74103
EAST,'566790380037,MO_VEH,4480,4569.6,4660.992,4754.21184,4754.21184,4991.922432
EAST,'317500283527,MET_ORE,3840,4185.6,4353.024,4657.73568,4657.73568,4704.313037
EAST,'567257566900,MO_VEH,13800,14352,14782.56,15078.2112,15681.33965,15994.96644
EAST,'417500380639,IM,8640,9331.2,9704.448,9898.53696,10195.49307,10195.49307
EAST,'381315178964,IM,2440,2610.8,2689.124,2877.36268,2934.909934,3022.957232
EAST,'491200207800,IM,3520,3766.4,3917.056,3995.39712,4195.166976,4237.118646
EAST,'387767264300,AG_FOOD,4440,4839.6,5033.184,5335.17504,5441.878541,5496.297326
EAST,'047600380000,CHEM_PET,6040,6160.8,6284.016,6598.2168,6730.181136,6797.482947
EAST,'456200472600,FOR_PROD,1640,1689.2,1773.66,1826.8698,1881.675894,1938.126171
EAST,'380000459720,FOR_PROD,2360,2454.4,2478.944,2528.52288,2528.52288,2579.093338
EAST,'491200359900,MO_VEH,800,872,898.16,978.9944,978.9944,978.9944
EAST,'145460381315,IM,10600,11342,11568.84,12725.724,12725.724,13107.49572
EAST,'219124194132,CHEM_PET,2920,3182.8,3246.456,3473.70792,3647.393316,3829.762982
EAST,'653900456495,IM,19600,20972,22020.6,22240.806,22685.62212,23819.90323
EAST,'173360208548,CHEM_PET,2600,2782,2809.82,2894.1146,2980.938038,3129.98494
EAST,'647000497620,NONMET_PRO,3720,3868.8,3984.864,4104.40992,4104.40992,4145.454019
EAST,'343100499149,MO_VEH,2440,2586.4,2638.128,2901.9408,2901.9408,2959.979616
EAST,'204210414650,CHEM_PET,3920,4194.4,4404.12,4492.2024,4716.81252,4952.653146
EAST,'171983047600,OTHER,800,856,890.24,925.8496,935.108096,972.5124198
EAST,'291481495128,COAL,23802,25944.18,26203.6218,27251.76667,28614.355,28614.355
EAST,'345928474366,NONMET_PRO,9160,9160,9526.4,10097.984,10501.90336,11026.99853
EAST,'171760209420,AG_FOOD,3400,3672,3745.44,3895.2576,3895.2576,4090.02048
EAST,'380000207310,IM,29600,29600,30488,33536.8,33536.8,35213.64
EAST,'472951447162,NONMET_PRO,4440,4617.6,4802.304,4946.37312,4946.37312,5193.691776
EAST,'257138256804,NONMET_PRO,7780,8246.8,8659.14,8832.3228,8832.3228,8920.646028
EAST,'318342141260,MO_VEH,1280,1382.4,1396.224,1535.8464,1566.563328,1644.891494
EAST,'497800491200,OTHER,4000,4320,4363.2,4406.832,4406.832,4450.90032
EAST,'286550378680,MET_ORE,7360,7433.6,7656.608,8422.2688,8422.2688,8843.38224
EAST,'362686465410,AG_FOOD,3888,3926.88,4005.4176,4085.525952,4208.091731,4208.091731
EAST,'439900414650,FOR_PROD,3600,3672,3672,3708.72,3745.8072,3858.181416
EAST,'191488381315,IM,4400,4444,4666.2,4666.2,4852.848,5095.4904
EAST,'380000318850,AG_FOOD,7480,7554.8,7554.8,7856.992,8092.70176,8335.482813
EAST,'345237648115,CHEM_PET,5640,6204,6328.08,6834.3264,6902.669664,7109.749754
EAST,'318340283527,MET_ORE,27248,28882.88,29749.3664,32426.80938,33075.34557,33736.85248
EAST,'467850472864,CHEM_PET,4360,4360,4360,4403.6,4579.744,4808.7312
EAST,'218500209245,CHEM_PET,2520,2671.2,2671.2,2778.048,2861.38944,2947.231123
EAST,'348974445662,MO_VEH,3200,3200,3296,3559.68,3702.0672,3776.108544
EAST,'365115262600,MO_VEH,920,975.2,984.952,1034.1996,1044.541596,1044.541596
EAST,'474726461417,FOR_PROD,11240,11802,11920.02,12754.4214,13264.59826,13662.5362
EAST,'318200361800,NONMET_PRO,10800,11772,12125.16,13337.676,14004.5598,14004.5598
EAST,'286550496440,MO_VEH,4000,4080,4161.6,4203.216,4245.24816,4457.510568
EAST,'380000198546,CHEM_PET,3000,3270,3433.5,3776.85,3852.387,3929.43474
EAST,'380000359882,CHEM_PET,2960,3196.8,3260.736,3488.98752,3523.877395,3594.354943
EAST,'341800380000,FOR_PROD,1200,1224,1224,1236.24,1298.052,1349.97408
EAST,'185400417954,CHEM_PET,11360,11814.4,12405.12,13397.5296,14067.40608,14067.40608
EAST,'652352476170,FOR_PROD,3440,3474.4,3509.144,3509.144,3509.144,3684.6012
EAST,'453480343100,CHEM_PET,3560,3844.8,3960.144,4118.54976,4283.29175,4368.957585
EAST,'456201380639,CHEM_PET,1760,1883.2,1920.864,2112.9504,2134.079904,2219.4431
EAST,'346319318352,MET_ORE,3600,3852,3852,4121.64,4204.0728,4246.113528
EAST,'413350491200,AG_FOOD,4400,4796,4939.88,4989.2788,5188.849952,5344.515451
EAST,'424250417500,NONMET_PRO,18400,20240,20442.4,20442.4,21464.52,21679.1652
EAST,'396640208572,MO_VEH,6080,6688,7022.4,7303.296,7522.39488,7672.842778
EAST,'234066380000,MO_VEH,3000,3150,3213,3502.17,3677.2785,3861.142425
EAST,'447160444690,CHEM_PET,44000,46200,46200,48972,48972,50930.88
EAST,'346740384846,CHEM_PET,3320,3452.8,3590.912,3842.27584,3842.27584,3919.121357
EAST,'439900208572,MO_VEH,2400,2448,2472.48,2546.6544,2673.98712,2754.206734
EAST,'198546221268,CHEM_PET,3000,3000,3150,3402,3538.08,3538.08
EAST,'287824343112,COAL,236,236,236,245.44,250.3488,252.852288
EAST,'361800233425,AG_FOOD,3828,3828,3904.56,4138.8336,4221.610272,4432.690786
EAST,'341800191651,CHEM_PET,920,1002.8,1012.828,1043.21284,1084.941354,1139.188421
EAST,'394654453816,AG_FOOD,28680,31548,31548,32178.96,32500.7496,33475.77209
EAST,'647000491850,CHEM_PET,4000,4400,4400,4840,4936.8,5035.536
EAST,'369140417500,AG_FOOD,4360,4665.2,4758.504,5139.18432,5396.143536,5450.104971
EAST,'185400566790,MO_VEH,1800,1944,2041.2,2184.084,2249.60652,2362.086846
EAST,'381315182340,FOR_PROD,880,888.8,924.352,1007.54368,1057.920864,1110.816907
EAST,'380000456360,AG_FOOD,3960,4356,4573.8,4985.442,5135.00526,5391.755523
EAST,'388260214958,MET_ORE,7200,7920,8236.8,8895.744,9162.61632,9345.868646
EAST,'653900417500,AG_FOOD,400,412,424.36,466.796,476.13192,480.8932392
EAST,'380639417500,AG_FOOD,2520,2721.6,2748.816,2803.79232,2915.944013,3003.422333
EAST,'647000421350,CHEM_PET,3760,3760,3797.6,3797.6,3911.528,3911.528
EAST,'396640216433,CHEM_PET,3000,3150,3181.5,3340.575,3373.98075,3373.98075
EAST,'396640497592,CHEM_PET,4440,4528.8,4709.952,4804.15104,5044.358592,5246.132936
EAST,'380000428880,AG_FOOD,18776,19714.8,20109.096,20511.27792,21126.61626,21971.68091
EAST,'191822380000,CHEM_PET,1600,1744,1744,1848.64,1848.64,1904.0992
EAST,'442178475467,FOR_PROD,7200,7920,8316,8731.8,9168.39,9535.1256
EAST,'491200439790,IM,5360,5735.2,5735.2,5907.256,5966.32856,6204.981702
EAST,'318378472600,MO_VEH,800,816,824.16,906.576,915.64176,961.423848
EAST,'341800380639,IM,1960,1979.6,2038.988,2181.71716,2247.168675,2314.583735
EAST,'345237381380,CHEM_PET,9000,9630,9918.9,10414.845,10414.845,10727.29035
EAST,'191808198546,CHEM_PET,3360,3595.2,3739.008,4112.9088,4112.9088,4318.55424
EAST,'456495456200,FOR_PROD,2800,3052,3174.08,3237.5616,3367.064064,3434.405345
EAST,'284214342418,COAL,23924,26316.4,26316.4,26842.728,28184.8644,28748.56169
EAST,'381315191821,CHEM_PET,760,790.4,829.92,854.8176,863.365776,880.6330915
EAST,'396640193193,CHEM_PET,3400,3740,3777.4,3815.174,3815.174,4005.9327
EAST,'656526567500,FOR_PROD,6640,6839.2,6839.2,6975.984,7324.7832,7398.031032
EAST,'421350453660,CHEM_PET,3280,3280,3411.2,3479.424,3618.60096,3690.972979
EAST,'381315491200,AG_FOOD,5960,6496.4,6821.22,7025.8566,7377.14943,7524.692419
EAST,'395650148255,CHEM_PET,3640,4004,4044.04,4327.1228,4327.1228,4543.47894
EAST,'348960372114,AG_FOOD,29661,31144.05,31766.931,32402.26962,33698.3604,34035.34401
EAST,'341800261121,IM,9520,10376.8,10584.336,10690.17936,11224.68833,11561.42898
EAST,'380000178101,AG_FOOD,4360,4665.2,4758.504,4853.67408,4853.67408,4853.67408
EAST,'647000272930,CHEM_PET,3520,3836.8,3836.8,3990.272,3990.272,4109.98016
EAST,'262600262214,NONMET_PRO,4740,5071.8,5274.672,5696.64576,5924.51159,6043.001822
EAST,'447850472780,IM,24800,26784,27051.84,29486.5056,30371.10077,30371.10077
EAST,'272997272922,CHEM_PET,3560,3809.2,3923.476,4237.35408,4449.221784,4538.20622
EAST,'409711207310,FOR_PROD,3400,3570,3677.1,3824.184,3977.15136,4096.465901
EAST,'286550418550,CHEM_PET,11360,12382.4,13001.52,14301.672,14730.72216,14878.02938
EAST,'346740261500,CHEM_PET,3320,3486,3520.86,3837.7374,3914.492148,3914.492148
EAST,'476613439900,FOR_PROD,3720,3757.2,3869.916,4256.9076,4342.045752,4342.045752
EAST,'380000497592,CHEM_PET,7920,8632.8,8978.112,8978.112,9157.67424,9249.250982
EAST,'191490381315,IM,14400,15264,15416.64,16495.8048,16990.67894,17330.49252
EAST,'380000497592,CHEM_PET,3880,4190.4,4274.208,4616.14464,4754.628979,4944.814138
EAST,'380000427330,AG_FOOD,4360,4578,4669.56,5136.516,5341.97664,5609.075472
EAST,'472600472983,OTHER,1200,1248,1310.4,1402.128,1430.17056,1501.679088
EAST,'380000456373,AG_FOOD,12800,12928,13186.56,13845.888,14399.72352,14975.71246
EAST,'403896223122,CHEM_PET,4200,4326,4412.52,4721.3964,4768.610364,4863.982571
EAST,'272940499420,CHEM_PET,2520,2772,2799.72,2827.7172,2855.994372,2970.234147
EAST,'464160496680,NONMET_PRO,6820,7092.8,7163.728,7235.36528,7380.072586,7749.076215
EAST,'380000191822,FOR_PROD,1200,1200,1236,1297.8,1349.712,1363.20912
EAST,'472990421350,NONMET_PRO,8000,8480,8734.4,9520.496,9615.70096,9711.85797
EAST,'472985486869,NONMET_PRO,27132,27674.64,27674.64,30165.3576,31673.62548,32307.09799
EAST,'421350288230,CHEM_PET,3840,4032,4152.96,4319.0784,4405.459968,4405.459968
EAST,'380000491307,AG_FOOD,3840,3993.6,4033.536,4073.87136,4236.826214,4321.562739
EAST,'392200424740,AG_FOOD,4320,4449.6,4538.592,4765.5216,4908.487248,5104.826738
EAST,'219986445497,COAL,25902,26679.06,27746.2224,30520.84464,31741.67843,31741.67843
EAST,'380000343260,AG_FOOD,11484,11828.52,11828.52,12183.3756,12427.04311,12924.12484
EAST,'472780197115,MET_ORE,3320,3386.4,3555.72,3555.72,3555.72,3591.2772
EAST,'185180185400,CHEM_PET,7360,7801.6,7801.6,8347.712,8431.18912,8431.18912
EAST,'208548412970,CHEM_PET,3960,4276.8,4276.8,4576.176,4759.22304,4949.591962
EAST,'284114343112,COAL,51099,55697.91,57925.8264,63718.40904,63718.40904,66267.1454
EAST,'393317392200,AG_FOOD,21700,22134,22355.34,23696.6604,23933.627,24890.97208
EAST,'473766472865,COAL,32091,34979.19,36378.3576,37833.4919,39346.83158,41314.17315
EAST,'464160496680,NONMET_PRO,13440,14112,14535.36,14680.7136,14827.52074,15124.07115
EAST,'216433261987,CHEM_PET,2520,2721.6,2803.248,2859.31296,2973.685478,2973.685478
EAST,'467850497465,AG_FOOD,3880,4112.8,4153.928,4153.928,4195.46728,4279.376626
EAST,'264600207390,MET_ORE,3440,3749.6,3749.6,3899.584,4094.5632,4135.508832
EAST,'656140653900,FOR_PROD,3000,3300,3432,3500.64,3500.64,3570.6528
EAST,'185400344900,FOR_PROD,3920,3998.4,4038.384,4078.76784,4282.706232,4282.706232
EAST,'443241447842,IM,3120,3151.2,3308.76,3341.8476,3341.8476,3508.93998
EAST,'488680497653,CHEM_PET,7840,7996.8,8396.64,8648.5392,8648.5392,8735.024592
EAST,'369140396640,AG_FOOD,4120,4408.4,4496.568,4766.36208,4861.689322,4958.923108
EAST,'269265261020,COAL,51428,54513.68,57239.364,60101.3322,60702.34552,63737.4628
EAST,'380037318342,MO_VEH,1200,1308,1347.24,1387.6572,1387.6572,1443.163488
EAST,'491200234000,CHEM_PET,800,800,832,832,832,840.32
EAST,'181670447850,AG_FOOD,14304,14590.08,15173.6832,16084.10419,16727.46836,17563.84178
EAST,'421350566900,CHEM_PET,3600,3672,3672,3745.44,3782.8944,3896.381232
EAST,'472983404757,NONMET_PRO,4040,4080.4,4162.008,4411.72848,4588.197619,4725.843548
EAST,'475653380000,MO_VEH,2000,2120,2183.6,2401.96,2498.0384,2547.999168
EAST,'287857402810,COAL,9820,10802,11126.06,12016.1448,12616.95204,12995.4606
EAST,'286326185400,MO_VEH,1040,1133.6,1178.944,1249.68064,1287.171059,1351.529612
EAST,'144220185180,OTHER,4836,5126.16,5331.2064,5331.2064,5597.76672,5765.699722
EAST,'359900234066,MO_VEH,1200,1272,1272,1284.72,1348.956,1389.42468
EAST,'191651353100,IM,7760,8070.4,8393.216,8812.8768,8812.8768,8901.005568
EAST,'380000141260,MET_ORE,400,440,448.8,462.264,462.264,471.50928
EAST,'206260567500,CHEM_PET,4000,4160,4368,4586.4,4723.992,4818.47184
EAST,'283527380000,MET_ORE,4240,4324.8,4454.544,4855.45296,5001.116549,5201.161211
EAST,'366452209667,AG_FOOD,12508,12883.24,12883.24,13785.0668,14336.46947,14479.83417
EAST,'403896456388,CHEM_PET,3520,3801.6,3839.616,3993.20064,4033.132646,4073.463973
EAST,'279749261020,COAL,125716,135773.28,137131.0128,137131.0128,141244.9432,144069.842
EAST,'258168233784,FOR_PROD,3040,3192,3223.92,3417.3552,3485.702304,3485.702304
EAST,'047600344200,OTHER,800,840,840,898.8,925.764,944.27928
EAST,'381315343689,AG_FOOD,2520,2671.2,2724.624,2888.10144,2916.982454,3062.831577
EAST,'381315185400,IM,1840,1876.8,1970.64,1970.64,2049.4656,2049.4656
EAST,'375690492450,MET_ORE,3240,3564,3670.92,3817.7568,3932.289504,4050.258189
EAST,'272940198551,CHEM_PET,3040,3040,3161.6,3382.912,3518.22848,3623.775334
EAST,'396640274667,CHEM_PET,5960,6377.2,6696.06,7231.7448,7231.7448,7593.33204
EAST,'191560491200,CHEM_PET,400,432,440.64,480.2976,480.2976,499.509504
EAST,'566900486750,AG_FOOD,3564,3599.64,3671.6328,3671.6328,3855.21444,3893.766584
EAST,'439790207310,FOR_PROD,400,404,416.12,432.7648,445.747744,463.5776538
EAST,'396640392240,CHEM_PET,3040,3040,3192,3287.76,3419.2704,3521.848512
EAST,'380000145460,IM,760,828.4,853.252,887.38208,914.0035424,914.0035424
EAST,'647000207800,CHEM_PET,4120,4120,4161.2,4327.648,4544.0304,4544.0304
EAST,'468111318370,FOR_PROD,4040,4282.4,4453.696,4854.52864,4903.073926,5148.227623
EAST,'206297491200,IM,19200,19200,19200,21120,21120,21120
EAST,'343100344315,CHEM_PET,3760,3910.4,4027.712,4067.98912,4271.388576,4484.958005
EAST,'261121318100,IM,4880,5026.4,5177.192,5280.73584,5544.772632,5822.011264
EAST,'191490497540,AG_FOOD,640,646.4,652.864,705.09312,712.1440512,712.1440512
EAST,'170111233425,FOR_PROD,10880,11315.2,11654.656,12004.29568,12604.51046,12982.64578
EAST,'207800209200,FOR_PROD,3240,3272.4,3272.4,3403.296,3505.39488,3505.39488
EAST,'273347232427,COAL,60532,61137.32,62971.4396,69268.58356,71346.64107,71346.64107
EAST,'421350380000,OTHER,2400,2424,2496.72,2621.556,2621.556,2621.556
EAST,'472864461413,FOR_PROD,2520,2721.6,2721.6,2803.248,2915.37792,2973.685478
EAST,'413989456122,NONMET_PRO,3876,4108.56,4190.7312,4567.897008,4613.575978,4751.983257
EAST,'647000428871,AG_FOOD,3880,4035.2,4156.256,4364.0688,4451.350176,4451.350176
EAST,'381315182340,AG_FOOD,1240,1302,1367.1,1394.442,1408.38642,1422.470284
EAST,'286550396640,MO_VEH,13000,13130,13261.3,13393.913,13661.79126,13935.02709
EAST,'412872191600,NONMET_PRO,3080,3357.2,3457.916,3630.8118,3667.119918,3777.133516
EAST,'380000359809,NONMET_PRO,4200,4284,4369.68,4588.164,4634.04564,4865.747922
EAST,'185400194132,CHEM_PET,2920,2920,3036.8,3249.376,3249.376,3249.376
EAST,'285582380000,FOR_PROD,400,436,457.8,485.268,494.97336,494.97336
EAST,'456201380639,FOR_PROD,5000,5450,5613.5,5950.31,6009.8131,6009.8131
EAST,'653900456495,MO_VEH,4000,4040,4161.2,4202.812,4412.9526,4457.082126
EAST,'486160380000,CHEM_PET,3600,3816,3816,3968.64,3968.64,4008.3264
EAST,'343100236381,MO_VEH,2160,2181.6,2203.416,2401.72344,2449.757909,2449.757909
EAST,'206131207914,NONMET_PRO,17876,17876,18233.52,18962.8608,19342.11802,19728.96038
EAST,'658660483170,CHEM_PET,17600,18128,18853.12,19041.6512,19232.06771,20001.35042
EAST,'363216318200,MET_ORE,7440,7663.2,7739.832,7739.832,7739.832,8126.8236
EAST,'471750472210,OTHER,1200,1260,1310.4,1349.712,1403.70048,1459.848499
